Smiles,CorrectionEnergy
CCCCCN(N=Cc1oc(cc1)[N+]([O-])=O)C(N)=O,7.055847888438508
ClC(Cl)(Cl)CC(=C)c1ccccc1,1.8626721433453068
COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)\C=C\c3ccccc3,-50.97598927588775
CCCCCO[P](=O)(OCC)OCC,34.69458318549664
CCC(C)C(NC(C)=O)C(O)=O,32.653183522917516
CC(O)C(C)(C)C,29.57211046322425
CCCCCC(O)CC,30.785637477275408
CC[S](=O)(=O)CCS[P](=S)(OC)OC,51.18199221708753
COCC(C)OCC(C)OCC(C)O,30.292382998351545
CN1C(=O)ON(C1=O)c2ccc(Cl)c(Cl)c2,-23.87937617653452
CCCOc1ccc(NC(C)=O)cc1,-4.176678006928739
CC1(C)C2CCC1(C)C(=O)C2CO,36.439587514146645
CN(C(N)=O)c1ccccc1C,-6.577172185304152
CCCCCCO[N+]([O-])=O,32.88287915739548
CCN(C(N)=O)c1ccccc1C,-6.087793678278812
OC(=O)CC1=CNC(=O)NC1=O,1.4755668462869238
CCCC(O)(CCC)C(O)c1ccccc1,-3.4774055086743663
CCCCC(O)(CCCC)C(O)c1ccccc1,-2.292168494624292
Cc1cc(C)c(C)c(C)n1,-7.1515680438004665
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4,50.72889709045944
Clc1ccc(NC(NC=O)C(Cl)(Cl)Cl)cc1Cl,-2.670032185305473
S=C1NSC(=S)N1,13.003881138065431
CSC1=NN=C(C(=O)N1N)C(C)(C)C,-4.854890842603567
CC1CC(C)(C)c2cc(C(C)=O)c(C)cc2C1(C)C,3.3526601995471026
OC(=O)c1cccc(C(O)=O)c1[N+]([O-])=O,-0.5025474823636955
CC(C#C)N(C(=O)CCl)c1ccccc1,-50.63303529426781
CC(Cl)C(C)(C)O,29.340251956199268
Oc1cc(c2ccccc2)c(cc1[N+]([O-])=O)[N+]([O-])=O,-36.30764483383449
CCO[P](=O)(OCC)N=C1SCS1,38.24344068724128
N#CSCSc1sc2ccccc2n1,-76.05206667384022
CCCC(O)CC(C)C,30.810667477275466
[O-]C(=O)c1cc(Br)ccc1Cl,-2.2225105420552747
CN1C(=O)COc2ccccc12,-4.477737856654485
CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,0.7847278146950601
CCC(O)CNCC(O)CC,28.134735984300214
CCCC(C)O[N+]([O-])=O,32.14976065037045
[Cl-].C[NH+](C)C(CSC(N)=O)CSC(N)=O,33.47993202994235
Cc1snnc1C(O)=O,-0.5272405420553525
CC(O)C(O)c1cnc2NC(=NC(=O)c2n1)N,-39.258632185305046
CCOC(=O)C(C)N(C(=O)c1ccccc1)c2ccc(Cl)c(Cl)c2,-33.0343151343848
CO[P](=O)(OC)OC(=C/Cl)/c1cc(Cl)c(Cl)cc1Cl,4.727792180215887
CCOc1ccc(NC(=O)CO)cc1,-5.449073678279348
OC(=O)C(c1ccccc1C(O)=O)c2ccccc2C(O)=O,-34.40683196128899
C[S](=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1,10.410329344540417
OC(=O)CC(=O)c1ccccc1[N+]([O-])=O,1.0306581889871325
CNC(=O)Oc1cccc2OC(C)(C)Oc12,-4.946185171254911
COc1ccc(C[C@@H]2NC[C@@H](O)[C@@H]2OC(C)=O)cc1,-3.289839650178834
[Na+].[O-]C(=O)C(F)(F)C(F)F,23.36422229361927
CCNc1nc(NC(C)C(C)C)nc(SC)n1,-12.802685508673875
CC(C)Nc1nc(Cl)nc(NC2CC2)n1,-12.498638194075001
CC(C)=C[C@H]1[C@H](C(=O)OC2CC(=O)C(=C2C)CC#C)C1(C)C,1.4663775017465357
CCn1cnc2N(C)C(=O)N(C)C(=O)c12,-21.60354916248333
CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,-9.840410992879127
CNC(=O)O\N=C(SC)\C(=O)N(C)C,34.87005654573764
CN1C(=O)N(C)c2ncn(CCCO)c2C1=O,-21.81812781978323
CCC(CO)(CO)COCC(CC)(CO)CO,30.41771284807652
CCO[P](=S)(OCC)Oc1cc(C)nc(n1)N(CC)CC,-4.174482636128772
CO[P](=O)(OC)OC1=C(Cl)C2C=CCC12,45.237002217087145
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0.7922809112587572
CC(C)(CCC(C)(C)CC(O)=O)CC(O)=O,35.716554715343314
CCCCCCOC(=O)c1cccnc1,-3.3749794999035885
O[P](O)(=O)CN(CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O)C[P](O)(O)=O,41.72602180312305
CN(C)c1[nH]c2cncnc2n1,-35.58634222217597
Cc1ncc2nc(C)c(C)nc2n1,-41.32058938650113
NC(=O)NN=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,26.77244486561741
OC(=O)C1=CNC(=O)NC1=O,1.1496383392618128
CC(C)(NC(=O)c1cc(Cl)cc(Cl)c1)C#C,-50.49152529426834
CCO[P](=S)(OCC)Oc1ncn(n1)c2ccccc2,-32.32337949990517
CC1(C)OC(=O)c2cc3ccccc3cc12,-28.827049349629426
CC(=O)Nc1ccc(Br)cc1C,-3.4372278566549133
CC(C)COCN(C(=O)CCl)c1c(C)cccc1C,-0.9853939788293359
Cc1occc1C(=O)Nc2ccccc2,-31.93557785665452
CCCCC(CCC(O)=O)CC(O)=O,34.682577701292416
CN1C=Nc2nccnc2C1=O,-36.150620542055115
CCCCCC1C(CCC1=O)CC(=O)OC,38.765417551017954
O=C1N=CNc2nc(c3ccccc3)c(nc12)c4ccccc4,-103.20277069233074
Cc1cccc(I)c1O,-4.725997893526113
Clc1ccc(Cl)c(Oc2ccccc2)c1,-38.93438222217651
Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1,-38.23482222217695
CCO[P](=S)(OCC)SCCl,37.45098915739585
CCOC(=O)CN1C(=O)Sc2cccc(Cl)c12,-17.622709162484046
OC(=O)COc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-0.03862897533792875
CC(C)c1ccccc1C,-4.087315208125531
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,1.960291692521423
CCC\C=C\C,34.24808497901918
CCC(O)OC(O)CC,27.405056134574565
N[S](=O)(=O)c1ccc(NC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1,2.4907890439888547
CCSC(=O)COc1ccc(Cl)cc1C,0.0714191573953542
CC(=O)C(=N\O)/c1ccccc1,-0.18302766950854726
CNC(=O)N(C)c1sc(nn1)C(F)(F)F,-4.222335020979685
Br\C=C\Br,35.088330950919
OC(=O)\C=C/c1cccc(O)c1,-0.8091105051836109
COCC(C)OCC(C)OC(C)CO,30.402682998351327
CC(C)c1ccc(cc1)c2ccccc2,-38.1469995367746
[NH4+].CCO[P]([O-])(=O)C(N)=O,33.71957367319152
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,-27.75958110628264
CSC1=CC(=O)c2ccccc2C1=O,6.7124610246627165
CCOC1Oc2ccc(O[S](C)(=O)=O)cc2C1(C)C,9.179460536966474
CCNc1nc(NC(C)CC)nc(OC)n1,-14.943624015699756
CCCN(CC1CC1)c2c(cc(cc2[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0.8833390439847904
CNC(=O)O/N=C/C1(C)SCC(C)S1,36.5220191942675
Cc1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3)cc1,-70.64458233558076
Cc1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3C)cc1,-70.28124382855536
CCCCCCCCN1SC=CC1=O,10.08464617144702
Clc1ccccc1c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-35.57241505785181
CCO[P](=O)(OCC)OCC(C)C,34.12173467847106
CC(=O)C(CC(O)=O)=Cc1ccccc1,4.0315423673628725
COC(=O)\C=C(/C)O[P](=O)(OC)OC,38.445046545737284
BrC1=CNC(=NC1=O)c2ccccc2,-37.079864870704974
Clc1cc(c2ccccc2)c(Cl)c(Cl)c1Cl,-36.895405057851036
CC(C)CCCCCO,30.93151747727545
CCCC(=O)OCCOCCOCCOC(=O)CCC,36.714957400741746
O=C(NC(=O)c1cccnc1)Nc2ccccc2,-40.90511916248387
O=C(OCCCOCCCOC(=O)c1ccccc1)c2ccccc2,-32.847688120334396
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,44.667173813673344
CCCCCCCCCCC(O)CCC,34.3403085194266
CNC1=C(Cl)C(=O)N(N=C1)c2cccc(c2)C(F)(F)F,-40.60177218530545
Clc1c(Cl)c(Cl)c2C(=O)OCc2c1Cl,-0.022302035031344758
CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12,-25.662712185305324
ClC(Cl)C(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O,8.761762554507444
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,6.892509935857959
C=CCOC1=N[S](=O)(=O)c2ccccc12,14.937409718833704
CCOC(C)C(=O)C(O)O,30.57658632172044
Brc1ccc(c(Br)c1Br)c2c(Br)c(Br)c(Br)c(Br)c2Br,-27.94066505785273
CC(C)c1ccccc1O[P](=O)(Oc2ccccc2)Oc3ccccc3,-69.41538532153072
S=C1Nc2nc[nH]c2C=N1,-26.90029904908059
Oc1ccc(c(c2ccccc2)c1[N+]([O-])=O)[N+]([O-])=O,-36.17183483383427
CN(C)C(=S)Nc1ccc(Cl)cc1C,-2.6040536782791435
Clc1cccc(Cl)c1Oc2ccccc2,-38.84849222217622
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,-19.837461106283428
OC(=O)[C@@H]1CC[C@@H](SS1)C(O)=O,35.117056508865915
CN1C=C(C(=O)NC1=O)[N+]([O-])=O,2.7461340106113425
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,8.087606949899055
CCCCCC(O)CC,30.773187477275254
CCN(CC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-5.148177970064153
CCCN(CCC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-3.9338809560160537
CCN(OC(=O)c1ccccc1)C(=O)c2c(OC)ccc(Cl)c2OC,-33.68082946303679
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,-5.0715039788281615
CCC(CC)(C(N)=O)C(N)=O,30.84157785156704
COC(=O)N(C)C(=O)CS[P](C)(=S)OC,40.956402217088
CCN(CC)c1nc(C)cc(O[P](=S)(OC)OC)n1,-5.17590965017888
CCCCCCCCCCCCC(O)CCC,35.43408553347746
ON(c1ccccc1)C(=O)c2cccc3ccccc23,-65.08249218530507
ON(C(=O)c1ccccc1)c2cccc3ccccc23,-64.97747218530505
ON(c1ccccc1)C(=O)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O,-33.910460468313325
NC(=S)SCC(O)=O,33.50989382346559
OC(=O)CNC(=S)SCC(O)=O,35.85728386033705
O=C(NCCc1c[nH]cn1)c2ccccc2,-35.29381934962941
CC(C)CCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,-31.74569995073381
CCCOCC(C)OCC(C)O,30.29320165565042
CCCCOCC(C)OCC(C)O,30.79895016267628
CCSCc1ccccc1OC(=O)NC,-3.0066151712535145
C1O[C@@H]1[C@@H]2CO2,31.67522061349854
CC[S](=O)(=O)c1sc(nn1)N(C)C(=O)NC,11.808978038712098
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,-2.045027856654912
CCC1CCC(O)O1,29.157730463224325
C1O[C@H]1[C@H]2CO2,31.698780613498396
CC1CCC2(CCC(C)O2)O1,31.533173148625153
CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,4.468592404233021
OCCOCCOC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,-40.724569650188386
COc1ncnc2nccnc12,-42.583063564876454
CCO[P](=S)(OCC)SCN1C(=O)Oc2ccccc12,-13.632533641408914
C1c2ccccc2c3ccc4ccccc4c13,-65.27035371515053
C1c2ccccc2c3cc4ccccc4cc13,-65.3421837151504
COC(=O)C(/C)=C/O[P](=S)(OC)OC,40.74394654573703
CN(CCO)c1nc2N(C)C(=O)N(C)C(=O)c2n1C,-22.889763641408592
CC(C)CNC(=O)N1CCNC1=O,30.117289194267755
CC1=CSC(=S)N1CC(O)=O,10.233536659141237
CN(C(C)=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)NC2[C@@H](O)OC(CO)[C@@H](O)C2O)c1I,3.070251766253421
CCN[P](=S)(OC)OC(/C)=C\C(=O)OC(C)C,40.962304902488476
CCCCC(C)C(C)O,30.7683574772754
COC(=O)Nc1[nH]c2cc(ccc2n1)C(=O)c3ccccc3,-59.98559065545957
Cc1cc2cccc3ccc4c5ccccc5cc1c4c23,-101.23587371515076
CC(C)(O)CCCC1=CCC(CC1)C=O,40.281004715343606
Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,-27.360553564877076
NC1N=C(N)NC(=O)C1=O,30.22701818898703
OC(=O)c1oc(Cl)c(Cl)c1Cl,4.871816622269577
CCCCCCC(C\C=C/CCCCCCCC(O)=O)O[S](O)(=O)=O,53.57415031015069
COc1ccc2NC(=O)C=C(C([O-])=O)c2c1,-27.810450505183848
O[C@@H](C=O)[C@H]1OC(=O)[C@@H](O)[C@H]1O,32.78861650886614
OC(=O)c1occ(Br)c1Br,5.330546622269182
NC(C(O)C(O)=O)C(N)=O,27.53908800184145
CCC1=CNC(=O)N=C1N,-6.9331563636800695
Clc1ccc(cc1)c2c(Cl)cc(Cl)cc2Cl,-37.197915057851475
Clc1ccc(cc1Cl)c2ccc(Cl)c(Cl)c2Cl,-36.30059505785144
OC(=O)[C@H]1CC[C@@H](SS1)C(O)=O,35.07463650886613
Clc1cc(cc(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2,-35.48810505785209
CC12CC1(C)C(=O)N(C2=O)c3cc(Cl)cc(Cl)c3,3.369200687241176
OC(=O)/C=C/c1cccc(Br)c1,1.5425466591412091
CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,-34.649173791682266
Clc1cc(Cl)c(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl,-34.247815057852364
CCc1ccccc1NC(C)=O,-4.216509349629064
ClC1=C(Cl)C2(Cl)[C@@H]3CO[S](=O)OC[C@@H]3[C@@]1(Cl)C2(Cl)Cl,48.55277635859005
CCCN(CCCl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-1.1232351343890343
Clc1cc(Cl)cc(c1)c2cc(Cl)cc(Cl)c2,-37.12059505785115
Clc1cc(Cl)c(Cl)c(c2ccccc2)c1Cl,-36.990945057851306
CCC(C)C(NC(C)=O)C(O)=O,32.67928352291757
CCC(C)Nc1c(cc(cc1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,0.7635518796667213
CC(=O)c1cc(O)c(O)c(O)c1,-5.583803528005063
CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)C(C)C)[N+]([O-])=O,1.8949703866919665
NN[P](=O)(Oc1ccccc1)Oc2ccccc2,-39.851396513955656
CNC(=O)N(C)c1sc(nn1)C(C)(C)C,-0.7387394999042556
COC(=O)C[S](=O)(=O)c1ccccc1,10.31945386033685
CCSC(=S)N[C@@H](C)C(O)=O,35.354699344541686
OC(=O)c1cc(Br)cc(C(O)=O)c1C(O)=O,0.07595535331121539
COc1ccc(cc1)C(C(C)[N+]([O-])=O)c2ccc(OC)cc2,-35.78464815720457
CN(C)C(=O)Nc1ccc(N2N=C(OC2=O)C(C)(C)C)c(Cl)c1,-29.437699463033308
CC(C)c1cc(O[P](=O)(Oc2ccccc2)Oc3ccccc3)cc(c1)c4ccccc4,-103.08816114316716
Clc1cc(Br)c(OC(=O)C=C)c2ncccc12,-26.055320505184298
Clc1cc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2cc1Cl,-35.83075222217782
COC(C)COC(C)CO,29.29082464160005
CCN(CC)C(=O)SCc1ccccc1Cl,-1.0387194999040332
CCCS[P](=S)(OCC)Oc1ccc(Cl)cc1Cl,4.422443335770595
CNC(=O)O\N=C(\C)C(C)SC,34.31185068724204
CNC(=O)O\N=C(/C)C(C)[S](C)(=O)=O,46.73409240423394
CO[P](=O)(OC)OC1=C(Cl)CC2C=CC12,45.20147221708703
OC(=O)CSC(SCC(O)=O)SCC(O)=O,37.451103710061716
Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-34.854055057851994
Clc1ccc(c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-34.80847505785201
CC(Nc1ccccc1Cl)C(O)=O,-4.8762150209795285
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,-0.732396814502664
OC(=O)CCCNC(=O)c1ccccc1,-2.4454878197836365
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,-38.844306326810496
CCC(C(CC)C(O)=O)C(O)=O,33.67748068724231
CCCS[P](=S)(OCC)Oc1ccc(SC)cc1,4.690394678470994
Cc1cc(O)c(cc1Cl)C(O)=O,-4.659566363680511
Clc1ccc(C(Cn2ccnc2)OCC=C)c(Cl)c1,-29.2380880069299
C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CC[P](C)(O)=O)C(O)=O,37.411194939358815
Clc1cc(c(Cl)c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-34.02982505785181
Clc1cc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c(Cl)c1Cl,-34.97496222217775
CN1C(=C(/O)Nc2ccccn2)/C(=O)c3ccccc3[S]1(=O)=O,-24.989980431442014
OC(=O)CCC(=O)c1ccc(cc1)c2ccccc2,-34.25871781978384
CCO[P](=S)(NC(C)CC)Oc1cc(C)ccc1[N+]([O-])=O,2.9393318796667245
Brc1cc(Br)c(Oc2cc(Br)cc(Br)c2Br)c(Br)c1,-31.36129222217754
CCO[P](=O)(Oc1ccc(Cl)cc1Cl)Oc2ccc(Cl)cc2Cl,-33.55489800693246
Clc1ccc(c(Cl)c1)c2cccc(Cl)c2Cl,-37.17797505785134
CCC#CC(C)C,-18.33090682411532
CO[P](=S)(OC)SCCSC(C)C,39.243829007121455
CCCCCCC(CC=CCCCCCCCC(O)=O)O[S](O)(=O)=O,53.50922031015018
CCCCCCCCCCCCCCCCO,35.65130553347797
CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,0.038715052762569264
CCC(C)N(C(C)CC)C(=O)SCc1ccccc1,0.8089545281972619
NC(=O)c1cc(Cl)cc(Cl)c1N,-6.777279199354865
NC(=O)c1ncn(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,-5.067742335580135
CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(N)=O,-39.58193830747902
CCCCCCCCCOC(=O)c1ccc(N)cc1,-1.4122154718034494
OC[C@H]1C[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O,31.278078105458412
COCCc1ccc(OCC(O)CNC(C)C)cc1,-4.853238494624065
ON(c1ccccc1)C(=O)c2ccccc2I,-36.45722785665511
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O,24.45192780490595
NC(=O)N[C@@H](Cc1ccccc1)C([O-])=O,-6.519473491132943
O=C1N=CNc2cccnc12,-34.33410621340532
Clc1cc(Cl)cc(c1)c2ccccc2Cl,-37.840325057850926
ClC(Cl)C(=O)N(CC=C)CC=C,41.524955203037706
C[C@@H](CCl)[N+]([O-])=O,31.67491080064488
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,-30.569962372452466
Clc1cc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c(Cl)c1Cl,-34.975042222177976
COCCO[Si](CCCl)(OCCOC)OCCOC,31.3724856837502
Cc1cc(ccc1N[S](=O)(=O)C(F)(F)F)[S](=O)(=O)c2ccccc2,-15.616893267119966
CCOC(=O)C1=CNC(=S)NC1=O,5.351115353311784
CC(C)C[C@H](N)C(=O)N[C@H](CCC(N)=O)C(O)=O,32.361100573838684
CC(O)(CO)C(O)[C@@]12NC(=O)[C@@](O)(NC1=O)C(=C)CCO2,34.73658624518626
Cc1cc(C)c(OCC(O)=O)c(Br)c1,-2.293429349629733
CCOc1cc(O[P](=S)(OC)OC)nc(CC)n1,-4.614980992879623
NC1=CC(=NC(=N)N1O)N2CCCCC2,-6.193532335579249
CC(C)(C)NC[C@@H](O)COc1ccccc1C2CCCC2,-2.064948644899431
Clc1ccc(Cl)c(c1Cl)c2cc(Cl)c(Cl)cc2Cl,-35.75364505785197
Clc1ccc(c(Cl)c1Cl)c2c(Cl)ccc(Cl)c2Cl,-35.705105057851746
Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-35.518725057851626
Clc1ccc(Cl)c(c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-34.91580505785181
Clc1cccc(c1)c2c(Cl)cccc2Cl,-37.88997505785086
Cc1ccc2c(ccc(O)c2n1)[N+]([O-])=O,-33.875066363679856
CC([S](C)(=O)=O)[S](C)(=O)=O,56.34053971883338
CC(C)(NC(N)=O)C(O)=O,28.737943673191282
CCOc1ccccc1\C=C/C(O)=O,0.6976065088669543
CC(C)c1ccc2ccccc2c1C(C)C,-29.415972522724392
CC(C)N.OC(=O)CNC[P](O)(O)=O,32.47485202994244
CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC,1.6236747153413376
CC(C)S[S](=O)C(C)C,39.33061915739579
CC(C)(O)CC(C)(O)c1cccc2ccccc12,-31.426706851374945
Clc1ccc2Oc3ccc(Cl)cc3Oc2c1,-39.07293222217662
Clc1c(Cl)c(Cl)c2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c23)c1Cl,-46.789773564877976
OC(=O)C(I)=CBr,37.34963248076532
CNC(=O)O\N=C(\CSC)C(C)(C)C,35.5666377012927
C/C=C/C(=O)Oc1c(cc(cc1C(C)(C)CC(C)(C)C)[N+]([O-])=O)[N+]([O-])=O,10.365920610698536
Clc1ccc(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl,-36.581315057851626
CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-79.17857988659722
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-83.82430425211797
CCC(CCC(O)=O)C(C)=O,34.84075785156682
CNC(=O)N(C)C(=O)CC#N,-21.46731794279708
Clc1cc(cc(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-34.74705505785201
CC(=O)NCC(=O)Nc1ccccc1,-4.1567134911334165
CC(C)(C)C1=NN(C(=O)O1)c2cc(OCC#C)c(Cl)cc2Cl,-76.41162111589384
CCN1C(=O)N(C)c2ncn(C)c2C1=O,-21.60044916248343
CCOC(=O)C(NC=O)=CC=Cc1ccccc1,7.336792404233421
ClCCC(Cl)O[P](=O)(OC(Cl)CCCl)OC(Cl)CCCl,37.76330318549364
Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-34.96304505785172
Clc1cc(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,-34.24058505785268
Clc1cc(c(Cl)c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-33.277245057852426
CCC(CC)Nc1c(cc(C)c(C)c1[N+]([O-])=O)[N+]([O-])=O,0.15044337264268393
COC(C)(C)CCCC(C)C\C=C\C(C)=C\C(=O)OC(C)C,45.94428878031516
CN(C)c1ncc2nccnc2n1,-43.1452722221761
CCOC(=O)\C=C(C)\C=C\CC(C)CCCC(C)C,45.55670893058962
CCOC(=O)\C=C(C)\C=C\CC(C)CCCC(C)C,45.71765893058954
Fc1ccc(cc1)N2C(=O)C(=C(Cl)C2=O)Cl,4.160335353311922
COc1ccc(cc1C)C(=O)c2cccc(C)c2,-35.86781800692913
NC(=O)NN=C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,26.53101486561689
CC1=NN=C(c2ccccc2)C(=O)N1N,-41.72049352800492
Clc1ccc(Cl)c(c1)c2c(Cl)cccc2Cl,-37.28168505785121
Clc1ccc(cc1Cl)c2c(Cl)cccc2Cl,-37.15724505785114
Clc1ccc(Cl)c(c1Cl)c2ccccc2Cl,-37.19829505785144
CCCCc1c(C)nc(NCC)nc1O[S](=O)(=O)N(C)C,2.121300386692837
CCOc1ccc(NC(C)=O)c(C)c1,-4.337918006929556
Cc1cccc2sc3nncn3c12,-50.3612835648766
COc1cc(C=O)c(C)cc1O,-3.5991178566545297
CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12,-4.75852148057416
COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O,-32.53154259927027
CCO[P](=S)(OCC)Oc1nn(C(C)C)c(Cl)n1,3.4482218427961584
COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+]([O-])=O,-33.99790349113488
CC(C)CCCC(C)C\C=C\C(C)=C\C(=O)OCC#C,-2.8845155210734963
Cc1ccc(NC(=O)NC(C)(C)c2ccccc2)cc1,-39.05097099287912
CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,-38.49385099287875
Clc1cc(Cl)c(c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-34.12986505785163
CCOc1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,-38.67422517125989
CCCOCC(O)COCCC,30.33000165565073
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-33.14308949990496
CC(=O)C(=O)Nc1ccccc1,-2.110007669508505
CN(CCCCC(O)=O)[S](=O)(=O)c1ccccc1,9.760375052761843
CCCCCOC(=O)c1cccnc1,-4.054488006929148
NCCc1ccc(O)c(c1)[N+]([O-])=O,-5.988985020979682
CN1C(=O)NC(=O)c2nc(C)c(C)nc12,-30.26950766950873
CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,4.324955203036524
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,42.807234902487785
COCCN(C(=O)CCl)c1c(C)cccc1C,-1.7860609928792428
OC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,-37.41422349113833
CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,-67.38346327411675
O=C1CCCCCCCCCCCCCCN1,36.39051721359857
CCO[P](C)(=O)SCCN(C(C)C)C(C)C,38.401763035222466
CCCCCC(=O)NCCNC(=O)CCCCC,35.18339740074325
CC(=O)O[C@@H](C(O)=O)c1ccccc1,-1.6671791624843448
